TOTAL TIME: 96 seconds. Adjustment interval: 2000ms. Dual axis solar tracker
Timestamp,Servo Voltage,Servo Current,Servo Power

2022-07-16 01:09:37.756068,5.16,6.7,34.0

2022-07-16 01:09:37.756068,5.16,6.4,33.0

2022-07-16 01:09:37.757066,5.16,6.5,33.0

2022-07-16 01:09:37.757066,5.16,6.4,33.0

2022-07-16 01:09:37.891097,5.16,6.7,34.0

2022-07-16 01:09:37.891097,5.16,6.5,33.0

2022-07-16 01:09:37.891097,5.16,6.5,34.0

2022-07-16 01:09:37.892100,5.16,6.6,34.0

2022-07-16 01:09:37.892100,5.16,6.5,33.0

2022-07-16 01:09:37.892100,5.16,6.5,33.0

2022-07-16 01:09:37.892100,5.16,6.4,33.0

2022-07-16 01:09:37.893102,5.16,6.7,36.0

2022-07-16 01:09:37.893102,5.16,6.5,34.0

2022-07-16 01:09:38.052066,5.16,6.5,34.0

2022-07-16 01:09:38.052066,5.16,6.5,33.0

2022-07-16 01:09:38.052066,5.16,6.4,33.0

2022-07-16 01:09:38.052066,5.16,6.5,33.0

2022-07-16 01:09:38.053067,5.16,6.5,33.0

2022-07-16 01:09:38.053067,5.16,6.9,36.0

2022-07-16 01:09:38.053067,5.16,41.9,216.0

2022-07-16 01:09:38.053067,5.17,15.9,82.0

2022-07-16 01:09:38.054099,5.17,16.0,82.0

2022-07-16 01:09:38.054099,5.16,6.4,33.0

2022-07-16 01:09:38.054099,5.16,6.5,33.0

2022-07-16 01:09:38.182067,5.16,6.4,33.0

2022-07-16 01:09:38.182067,5.16,6.7,34.0

2022-07-16 01:09:38.182067,5.16,6.4,33.0

2022-07-16 01:09:38.182067,5.16,6.4,33.0

2022-07-16 01:09:38.183067,5.16,6.5,33.0

2022-07-16 01:09:38.183067,5.16,6.4,34.0

2022-07-16 01:09:38.183067,5.16,6.5,33.0

2022-07-16 01:09:38.183067,5.16,6.4,33.0

2022-07-16 01:09:38.183067,5.16,6.7,33.0

2022-07-16 01:09:38.185066,5.16,6.4,33.0

2022-07-16 01:09:38.344312,5.16,6.5,33.0

2022-07-16 01:09:38.344312,5.16,6.5,34.0

2022-07-16 01:09:38.344312,5.16,6.8,34.0

2022-07-16 01:09:38.345313,5.16,6.6,33.0

2022-07-16 01:09:38.345313,5.16,6.4,34.0

2022-07-16 01:09:38.345313,5.16,6.5,33.0

2022-07-16 01:09:38.345313,5.16,6.4,33.0

2022-07-16 01:09:38.346316,5.16,6.4,33.0

2022-07-16 01:09:38.346316,5.16,6.5,33.0

2022-07-16 01:09:38.346316,5.17,6.8,34.0

2022-07-16 01:09:38.347278,5.16,6.5,33.0

2022-07-16 01:09:38.468279,5.16,6.5,34.0

2022-07-16 01:09:38.468279,5.16,6.3,33.0

2022-07-16 01:09:38.468279,5.16,6.4,33.0

2022-07-16 01:09:38.468279,5.16,6.4,33.0

2022-07-16 01:09:38.469278,5.16,6.4,33.0

2022-07-16 01:09:38.469278,5.17,6.7,34.0

2022-07-16 01:09:38.469278,5.17,6.5,33.0

2022-07-16 01:09:38.469278,5.16,6.5,34.0

2022-07-16 01:09:38.622314,5.16,6.4,33.0

2022-07-16 01:09:38.622314,5.16,6.6,34.0

2022-07-16 01:09:38.623312,5.16,6.5,33.0

2022-07-16 01:09:38.623312,5.17,6.4,33.0

2022-07-16 01:09:38.623312,5.17,6.7,34.0

2022-07-16 01:09:38.623312,5.17,6.4,33.0

2022-07-16 01:09:38.624312,5.16,6.5,33.0

2022-07-16 01:09:38.624312,5.16,6.3,33.0

2022-07-16 01:09:38.624312,5.16,6.9,36.0

2022-07-16 01:09:38.624312,5.16,6.5,33.0

2022-07-16 01:09:38.624312,5.16,6.4,33.0

2022-07-16 01:09:38.746313,5.17,6.6,33.0

2022-07-16 01:09:38.746313,5.17,6.4,33.0

2022-07-16 01:09:38.747311,5.17,6.5,34.0

2022-07-16 01:09:38.747311,5.16,6.3,33.0

2022-07-16 01:09:38.747311,5.16,7.0,34.0

2022-07-16 01:09:38.747311,5.16,6.4,33.0

2022-07-16 01:09:38.747311,5.16,6.4,33.0

2022-07-16 01:09:38.748313,5.17,6.4,33.0

2022-07-16 01:09:38.748313,5.17,6.5,34.0

2022-07-16 01:09:38.890314,5.16,6.6,34.0

2022-07-16 01:09:38.890314,5.17,6.5,33.0

2022-07-16 01:09:38.890314,5.16,6.7,34.0

2022-07-16 01:09:38.890314,5.16,6.5,33.0

2022-07-16 01:09:38.891313,5.16,6.4,33.0

2022-07-16 01:09:38.891313,5.16,19.9,103.0

2022-07-16 01:09:38.891313,5.17,22.2,115.0

2022-07-16 01:09:38.891313,5.17,16.0,84.0

2022-07-16 01:09:38.892310,5.16,16.0,82.0

2022-07-16 01:09:38.892310,5.16,6.2,33.0

2022-07-16 01:09:39.012582,5.16,6.5,33.0

2022-07-16 01:09:39.013611,5.16,6.5,33.0

2022-07-16 01:09:39.013611,5.17,6.4,33.0

2022-07-16 01:09:39.013611,5.16,6.9,36.0

2022-07-16 01:09:39.014580,5.16,6.4,33.0

2022-07-16 01:09:39.014580,5.16,6.4,34.0

2022-07-16 01:09:39.014580,5.16,6.3,33.0

2022-07-16 01:09:39.015616,5.16,6.4,33.0

2022-07-16 01:09:39.151583,5.16,6.5,33.0

2022-07-16 01:09:39.151583,5.16,6.4,33.0

2022-07-16 01:09:39.152582,5.17,6.8,34.0

2022-07-16 01:09:39.152582,5.16,6.5,33.0

2022-07-16 01:09:39.152582,5.16,6.5,33.0

2022-07-16 01:09:39.152582,5.16,6.4,33.0

2022-07-16 01:09:39.152582,5.16,6.5,34.0

2022-07-16 01:09:39.153580,5.16,6.4,33.0

2022-07-16 01:09:39.153580,5.16,6.4,33.0

2022-07-16 01:09:39.153580,5.16,6.8,34.0

2022-07-16 01:09:39.280669,5.16,6.4,33.0

2022-07-16 01:09:39.280669,5.16,6.4,33.0

2022-07-16 01:09:39.280669,5.16,6.4,33.0

2022-07-16 01:09:39.281671,5.16,6.8,34.0

2022-07-16 01:09:39.281671,5.16,6.5,33.0

2022-07-16 01:09:39.281671,5.16,6.4,33.0

2022-07-16 01:09:39.281671,5.16,6.7,33.0

2022-07-16 01:09:39.282669,5.16,6.4,33.0

2022-07-16 01:09:39.282669,5.17,6.6,34.0

2022-07-16 01:09:39.451670,5.17,6.3,111.0

2022-07-16 01:09:39.451670,5.17,22.8,118.0

2022-07-16 01:09:39.451670,5.16,16.0,82.0

2022-07-16 01:09:39.451670,5.16,16.0,82.0

2022-07-16 01:09:39.452669,5.16,6.5,33.0

2022-07-16 01:09:39.452669,5.16,6.5,34.0

2022-07-16 01:09:39.452669,5.16,6.5,33.0

2022-07-16 01:09:39.452669,5.16,6.5,33.0

2022-07-16 01:09:39.452669,5.17,6.7,34.0

2022-07-16 01:09:39.453669,5.16,6.5,33.0

2022-07-16 01:09:39.453669,5.16,6.5,33.0

2022-07-16 01:09:39.454702,5.16,6.4,33.0

2022-07-16 01:09:39.576702,5.16,6.8,34.0

2022-07-16 01:09:39.576702,5.16,6.4,33.0

2022-07-16 01:09:39.576702,5.16,6.6,34.0

2022-07-16 01:09:39.577703,5.16,6.6,34.0

2022-07-16 01:09:39.577703,5.16,6.6,33.0

2022-07-16 01:09:39.577703,5.16,6.4,34.0

2022-07-16 01:09:39.577703,5.16,6.4,33.0

2022-07-16 01:09:39.577703,5.16,6.9,36.0

2022-07-16 01:09:39.721703,5.17,6.4,33.0

2022-07-16 01:09:39.722701,5.17,6.5,34.0

2022-07-16 01:09:39.722701,5.16,6.4,33.0

2022-07-16 01:09:39.722701,5.16,6.4,33.0

2022-07-16 01:09:39.722701,5.17,6.4,33.0

2022-07-16 01:09:39.723700,5.16,6.5,33.0

2022-07-16 01:09:39.723700,5.16,6.9,34.0

2022-07-16 01:09:39.723700,5.16,6.4,33.0

2022-07-16 01:09:39.723700,5.16,25.4,131.0

2022-07-16 01:09:39.723700,5.16,26.8,139.0

2022-07-16 01:09:39.860701,5.17,16.0,84.0

2022-07-16 01:09:39.860701,5.17,14.7,75.0

2022-07-16 01:09:39.860701,5.16,6.4,33.0

2022-07-16 01:09:39.860701,5.16,6.7,33.0

2022-07-16 01:09:39.861703,5.16,6.4,33.0

2022-07-16 01:09:39.861703,5.17,6.4,33.0

2022-07-16 01:09:39.861703,5.17,6.6,34.0

2022-07-16 01:09:39.861703,5.17,6.8,36.0

2022-07-16 01:09:39.862700,5.16,6.5,34.0

2022-07-16 01:09:39.862700,5.16,6.4,33.0

2022-07-16 01:09:40.037703,5.16,6.5,33.0

2022-07-16 01:09:40.037703,5.16,6.4,33.0

2022-07-16 01:09:40.037703,5.16,6.3,33.0

2022-07-16 01:09:40.037703,5.16,6.5,33.0

2022-07-16 01:09:40.037703,5.17,6.8,34.0

2022-07-16 01:09:40.038701,5.16,6.5,34.0

2022-07-16 01:09:40.038701,5.16,6.4,34.0

2022-07-16 01:09:40.038701,5.16,6.4,33.0

2022-07-16 01:09:40.038701,5.16,6.4,33.0

2022-07-16 01:09:40.038701,5.16,6.5,33.0

2022-07-16 01:09:40.039702,5.16,6.4,33.0

2022-07-16 01:09:40.039702,5.17,6.8,34.0

2022-07-16 01:09:40.171700,5.16,6.5,34.0

2022-07-16 01:09:40.172700,5.16,6.5,33.0

2022-07-16 01:09:40.172700,5.16,6.4,33.0

2022-07-16 01:09:40.172700,5.16,6.6,34.0

2022-07-16 01:09:40.172700,5.16,6.4,33.0

2022-07-16 01:09:40.172700,5.16,6.4,33.0

2022-07-16 01:09:40.173701,5.17,6.8,34.0

2022-07-16 01:09:40.173701,5.16,6.5,33.0

2022-07-16 01:09:40.173701,5.16,6.4,33.0

2022-07-16 01:09:40.175705,5.16,6.5,33.0

2022-07-16 01:09:40.319699,5.16,6.8,34.0

2022-07-16 01:09:40.319699,5.16,6.4,33.0

2022-07-16 01:09:40.320702,5.16,6.4,33.0

2022-07-16 01:09:40.320702,5.17,6.6,33.0

2022-07-16 01:09:40.320702,5.17,6.4,33.0

2022-07-16 01:09:40.320702,5.16,22.5,116.0

2022-07-16 01:09:40.320702,5.16,22.6,116.0

2022-07-16 01:09:40.321699,5.17,16.6,85.0

2022-07-16 01:09:40.321699,5.17,14.8,77.0

2022-07-16 01:09:40.321699,5.17,6.3,33.0

2022-07-16 01:09:40.449700,5.17,6.5,33.0

2022-07-16 01:09:40.449700,5.16,6.7,34.0

2022-07-16 01:09:40.449700,5.16,6.6,34.0

2022-07-16 01:09:40.449700,5.17,6.4,33.0

2022-07-16 01:09:40.449700,5.16,6.8,33.0

2022-07-16 01:09:40.450704,5.16,6.6,33.0

2022-07-16 01:09:40.450704,5.16,6.4,33.0

2022-07-16 01:09:40.450704,5.16,6.4,33.0

2022-07-16 01:09:40.450704,5.16,6.9,36.0

2022-07-16 01:09:40.605669,5.16,6.5,34.0

2022-07-16 01:09:40.606668,5.16,6.4,33.0

2022-07-16 01:09:40.606668,5.16,6.5,33.0

2022-07-16 01:09:40.606668,5.16,6.5,33.0

2022-07-16 01:09:40.606668,5.16,6.4,33.0

2022-07-16 01:09:40.607668,5.16,6.4,33.0

2022-07-16 01:09:40.607668,5.17,6.9,36.0

2022-07-16 01:09:40.607668,5.17,22.6,116.0

2022-07-16 01:09:40.607668,5.17,16.5,85.0

2022-07-16 01:09:40.608667,5.17,16.5,85.0

2022-07-16 01:09:40.608667,5.16,16.6,85.0

2022-07-16 01:09:40.729667,5.16,16.5,85.0

2022-07-16 01:09:40.729667,5.17,16.5,85.0

2022-07-16 01:09:40.729667,5.17,16.8,87.0

2022-07-16 01:09:40.729667,5.17,16.4,85.0

2022-07-16 01:09:40.730705,5.17,16.4,85.0

2022-07-16 01:09:40.730705,5.17,16.5,85.0

2022-07-16 01:09:40.730705,5.17,16.9,87.0

2022-07-16 01:09:40.730705,5.17,16.7,85.0

2022-07-16 01:09:40.873666,5.17,16.7,87.0

2022-07-16 01:09:40.874666,5.17,16.6,85.0

2022-07-16 01:09:40.874666,5.17,16.7,87.0

2022-07-16 01:09:40.874666,5.17,16.7,87.0

2022-07-16 01:09:40.874666,5.17,16.6,85.0

2022-07-16 01:09:40.875666,5.17,17.1,88.0

2022-07-16 01:09:40.875666,5.16,16.7,87.0

2022-07-16 01:09:40.875666,5.17,16.8,87.0

2022-07-16 01:09:40.876666,5.17,16.7,87.0

2022-07-16 01:09:40.876666,5.17,16.7,87.0

2022-07-16 01:09:41.017683,5.17,16.7,87.0

2022-07-16 01:09:41.017683,5.17,16.5,85.0

2022-07-16 01:09:41.017683,5.17,17.0,88.0

2022-07-16 01:09:41.017683,5.16,16.6,87.0

2022-07-16 01:09:41.018668,5.16,16.7,87.0

2022-07-16 01:09:41.018668,5.16,16.9,87.0

2022-07-16 01:09:41.018668,5.17,17.2,88.0

2022-07-16 01:09:41.018668,5.17,16.8,87.0

2022-07-16 01:09:41.019666,5.17,16.9,87.0

2022-07-16 01:09:41.019666,5.17,16.8,87.0

2022-07-16 01:09:41.170879,5.17,16.7,87.0

2022-07-16 01:09:41.170879,5.16,16.7,87.0

2022-07-16 01:09:41.170879,5.16,17.1,88.0

2022-07-16 01:09:41.170879,5.17,17.5,92.0

2022-07-16 01:09:41.170879,5.17,17.2,88.0

2022-07-16 01:09:41.171879,5.17,17.1,88.0

2022-07-16 01:09:41.171879,5.17,17.2,88.0

2022-07-16 01:09:41.171879,5.16,17.2,90.0

2022-07-16 01:09:41.171879,5.16,31.0,161.0

2022-07-16 01:09:41.172882,5.16,26.8,138.0

2022-07-16 01:09:41.172882,5.16,27.3,139.0

2022-07-16 01:09:41.295848,5.17,17.2,88.0

2022-07-16 01:09:41.295848,5.16,17.2,88.0

2022-07-16 01:09:41.296847,5.17,17.3,90.0

2022-07-16 01:09:41.296847,5.17,17.8,92.0

2022-07-16 01:09:41.296847,5.17,17.2,88.0

2022-07-16 01:09:41.297880,5.16,17.2,88.0

2022-07-16 01:09:41.297880,5.16,17.2,88.0

2022-07-16 01:09:41.297880,5.16,28.2,146.0

2022-07-16 01:09:41.477879,5.16,28.4,146.0

2022-07-16 01:09:41.477879,5.16,28.2,146.0

2022-07-16 01:09:41.477879,5.17,28.9,147.0

2022-07-16 01:09:41.477879,5.16,28.4,147.0

2022-07-16 01:09:41.478881,5.16,28.8,149.0

2022-07-16 01:09:41.478881,5.16,34.7,180.0

2022-07-16 01:09:41.478881,5.16,34.9,180.0

2022-07-16 01:09:41.478881,5.16,36.3,188.0

2022-07-16 01:09:41.479880,5.16,48.7,252.0

2022-07-16 01:09:41.479880,5.16,97.9,503.0

2022-07-16 01:09:41.479880,5.16,89.7,421.0

2022-07-16 01:09:41.479880,5.16,65.3,333.0

2022-07-16 01:09:41.480880,5.16,41.2,213.0

2022-07-16 01:09:41.598880,5.16,21.0,84.0

2022-07-16 01:09:41.598880,5.16,18.9,95.0

2022-07-16 01:09:41.599846,5.16,19.9,103.0

2022-07-16 01:09:41.599846,5.17,18.3,95.0

2022-07-16 01:09:41.599846,5.17,16.1,84.0

2022-07-16 01:09:41.599846,5.17,15.3,79.0

2022-07-16 01:09:41.599846,5.16,16.8,87.0

2022-07-16 01:09:41.600845,5.17,15.8,80.0

2022-07-16 01:09:41.741845,5.16,6.7,33.0

2022-07-16 01:09:41.742880,5.16,6.5,33.0

2022-07-16 01:09:41.742880,5.16,6.4,33.0

2022-07-16 01:09:41.742880,5.17,6.9,34.0

2022-07-16 01:09:41.742880,5.16,6.5,33.0

2022-07-16 01:09:41.742880,5.16,6.4,33.0

2022-07-16 01:09:41.743879,5.16,6.4,33.0

2022-07-16 01:09:41.743879,5.16,6.5,33.0

2022-07-16 01:09:41.743879,5.16,6.5,34.0

2022-07-16 01:09:41.743879,5.16,6.4,33.0

2022-07-16 01:09:41.871879,5.16,6.7,34.0

2022-07-16 01:09:41.871879,5.16,6.5,34.0

2022-07-16 01:09:41.871879,5.16,6.3,34.0

2022-07-16 01:09:41.872879,5.16,6.4,33.0

2022-07-16 01:09:41.872879,5.16,6.8,34.0

2022-07-16 01:09:41.872879,5.16,6.5,33.0

2022-07-16 01:09:41.872879,5.16,6.4,33.0

2022-07-16 01:09:41.872879,5.16,6.7,33.0

2022-07-16 01:09:41.873882,5.17,6.4,33.0

2022-07-16 01:09:42.022846,5.16,6.6,34.0

2022-07-16 01:09:42.022846,5.16,6.4,33.0

2022-07-16 01:09:42.022846,5.16,6.8,36.0

2022-07-16 01:09:42.023846,5.16,6.5,34.0

2022-07-16 01:09:42.023846,5.16,6.6,34.0

2022-07-16 01:09:42.023846,5.16,6.5,33.0

2022-07-16 01:09:42.023846,5.16,6.4,33.0

2022-07-16 01:09:42.023846,5.17,6.5,34.0

2022-07-16 01:09:42.024847,5.16,6.5,33.0

2022-07-16 01:09:42.024847,5.16,6.9,36.0

2022-07-16 01:09:42.024847,5.16,6.5,33.0

2022-07-16 01:09:42.148849,5.16,6.4,33.0

2022-07-16 01:09:42.148849,5.16,6.5,33.0

2022-07-16 01:09:42.148849,5.16,6.5,33.0

2022-07-16 01:09:42.148849,5.16,6.4,33.0

2022-07-16 01:09:42.148849,5.16,6.4,33.0

2022-07-16 01:09:42.149848,5.16,6.8,34.0

2022-07-16 01:09:42.149848,5.16,6.6,34.0

2022-07-16 01:09:42.149848,5.16,6.4,33.0

2022-07-16 01:09:42.292870,5.16,6.5,33.0

2022-07-16 01:09:42.292870,5.16,6.4,34.0

2022-07-16 01:09:42.293879,5.16,6.4,33.0

2022-07-16 01:09:42.293879,5.16,6.5,33.0

2022-07-16 01:09:42.293879,5.16,6.7,34.0

2022-07-16 01:09:42.293879,5.16,6.4,33.0

2022-07-16 01:09:42.293879,5.16,6.4,33.0

2022-07-16 01:09:42.294881,5.16,6.5,33.0

2022-07-16 01:09:42.294881,5.16,6.8,34.0

2022-07-16 01:09:42.294881,5.17,6.4,33.0

2022-07-16 01:09:42.422059,5.16,6.5,33.0

2022-07-16 01:09:42.422059,5.16,6.7,34.0

2022-07-16 01:09:42.423061,5.16,6.4,33.0

2022-07-16 01:09:42.423061,5.16,6.3,33.0

2022-07-16 01:09:42.423061,5.16,6.5,33.0

2022-07-16 01:09:42.423061,5.16,6.9,34.0

2022-07-16 01:09:42.424059,5.16,6.4,33.0

2022-07-16 01:09:42.424059,5.17,6.4,33.0

2022-07-16 01:09:42.424059,5.17,6.4,33.0

2022-07-16 01:09:42.574057,5.16,6.5,34.0

2022-07-16 01:09:42.574057,5.17,6.5,33.0

2022-07-16 01:09:42.574057,5.16,6.3,33.0

2022-07-16 01:09:42.574057,5.16,6.8,34.0

2022-07-16 01:09:42.575056,5.16,6.4,33.0

2022-07-16 01:09:42.575056,5.17,6.4,33.0

2022-07-16 01:09:42.575056,5.17,6.4,33.0

2022-07-16 01:09:42.575056,5.16,6.9,36.0

2022-07-16 01:09:42.575056,5.16,6.4,34.0

2022-07-16 01:09:42.576057,5.16,6.4,33.0

2022-07-16 01:09:42.576057,5.16,6.7,34.0

2022-07-16 01:09:42.709642,5.17,17.7,92.0

2022-07-16 01:09:42.710639,5.17,15.6,80.0

2022-07-16 01:09:42.710639,5.17,15.6,80.0

2022-07-16 01:09:42.710639,5.16,6.8,34.0

2022-07-16 01:09:42.710639,5.16,6.4,33.0

2022-07-16 01:09:42.710639,5.16,6.4,33.0

2022-07-16 01:09:42.711639,5.16,6.5,33.0

2022-07-16 01:09:42.711639,5.16,6.6,34.0

2022-07-16 01:09:42.711639,5.16,6.4,33.0

2022-07-16 01:09:42.859606,5.16,6.4,33.0

2022-07-16 01:09:42.860605,5.17,6.7,34.0

2022-07-16 01:09:42.860605,5.16,6.5,33.0

2022-07-16 01:09:42.860605,5.16,6.4,33.0

2022-07-16 01:09:42.860605,5.16,6.5,33.0

2022-07-16 01:09:42.861604,5.16,6.5,36.0

2022-07-16 01:09:42.861604,5.16,6.4,33.0

2022-07-16 01:09:42.861604,5.16,6.4,33.0

2022-07-16 01:09:42.861604,5.16,6.8,34.0

2022-07-16 01:09:42.862612,5.16,6.5,33.0

2022-07-16 01:09:42.862612,5.17,6.4,33.0

2022-07-16 01:09:43.010606,5.16,6.4,33.0

2022-07-16 01:09:43.011606,5.16,6.8,34.0

2022-07-16 01:09:43.011606,5.16,6.4,34.0

2022-07-16 01:09:43.011606,5.16,6.5,33.0

2022-07-16 01:09:43.011606,5.17,6.8,170.0

2022-07-16 01:09:43.011606,5.16,41.0,211.0

2022-07-16 01:09:43.012605,5.16,42.2,210.0

2022-07-16 01:09:43.012605,5.16,33.3,170.0

2022-07-16 01:09:43.012605,5.16,18.7,97.0

2022-07-16 01:09:43.012605,5.16,22.0,115.0

2022-07-16 01:09:43.158611,5.16,17.2,88.0

2022-07-16 01:09:43.158611,5.17,18.6,97.0

2022-07-16 01:09:43.158611,5.17,18.4,95.0

2022-07-16 01:09:43.158611,5.17,15.6,80.0

2022-07-16 01:09:43.159605,5.16,64.1,351.0

2022-07-16 01:09:43.159605,5.16,53.9,277.0

2022-07-16 01:09:43.159605,5.16,21.0,110.0

2022-07-16 01:09:43.159605,5.16,20.6,100.0

2022-07-16 01:09:43.160639,5.16,22.9,118.0

2022-07-16 01:09:43.160639,5.17,19.4,100.0

2022-07-16 01:09:43.279647,5.17,18.4,90.0

2022-07-16 01:09:43.280639,5.17,17.7,92.0

2022-07-16 01:09:43.280639,5.17,17.8,82.0

2022-07-16 01:09:43.280639,5.16,15.3,85.0

2022-07-16 01:09:43.281640,5.16,16.8,87.0

2022-07-16 01:09:43.281640,5.17,16.7,87.0

2022-07-16 01:09:43.281640,5.17,15.6,80.0

2022-07-16 01:09:43.281640,5.17,14.6,75.0

2022-07-16 01:09:43.281640,5.17,6.6,34.0

2022-07-16 01:09:43.429608,5.16,6.4,33.0

2022-07-16 01:09:43.430610,5.16,6.5,34.0

2022-07-16 01:09:43.430610,5.16,6.5,33.0

2022-07-16 01:09:43.430610,5.16,6.6,34.0

2022-07-16 01:09:43.430610,5.16,6.6,34.0

2022-07-16 01:09:43.430610,5.16,6.4,33.0

2022-07-16 01:09:43.431608,5.16,6.5,33.0

2022-07-16 01:09:43.431608,5.16,6.5,34.0

2022-07-16 01:09:43.431608,5.16,6.7,34.0

2022-07-16 01:09:43.431608,5.16,6.5,33.0

2022-07-16 01:09:43.553644,5.16,6.5,33.0

2022-07-16 01:09:43.553644,5.16,6.5,33.0

2022-07-16 01:09:43.553644,5.17,6.4,33.0

2022-07-16 01:09:43.554639,5.16,6.4,33.0

2022-07-16 01:09:43.554639,5.17,6.5,33.0

2022-07-16 01:09:43.554639,5.16,7.0,34.0

2022-07-16 01:09:43.554639,5.16,6.5,33.0

2022-07-16 01:09:43.554639,5.16,6.5,33.0

2022-07-16 01:09:43.555640,5.16,6.4,33.0

2022-07-16 01:09:43.703634,5.16,6.5,34.0

2022-07-16 01:09:43.703634,5.16,6.5,33.0

2022-07-16 01:09:43.703634,5.16,6.7,34.0

2022-07-16 01:09:43.704609,5.16,6.7,34.0

2022-07-16 01:09:43.704609,5.16,6.5,33.0

2022-07-16 01:09:43.704609,5.16,6.4,33.0

2022-07-16 01:09:43.704609,5.16,6.4,33.0

2022-07-16 01:09:43.704609,5.16,6.8,34.0

2022-07-16 01:09:43.705640,5.16,6.4,33.0

2022-07-16 01:09:43.705640,5.17,6.5,33.0

2022-07-16 01:09:43.833816,5.17,6.5,33.0

2022-07-16 01:09:43.834816,5.16,6.5,34.0

2022-07-16 01:09:43.834816,5.16,6.4,34.0

2022-07-16 01:09:43.834816,5.16,6.4,33.0

2022-07-16 01:09:43.834816,5.16,6.8,36.0

2022-07-16 01:09:43.834816,5.16,6.5,33.0

2022-07-16 01:09:43.835816,5.17,6.4,33.0

2022-07-16 01:09:43.835816,5.16,6.6,34.0

2022-07-16 01:09:43.835816,5.16,6.5,34.0

2022-07-16 01:09:44.006819,5.16,6.5,33.0

2022-07-16 01:09:44.006819,5.16,6.4,33.0

2022-07-16 01:09:44.006819,5.16,6.9,34.0

2022-07-16 01:09:44.007820,5.16,6.4,33.0

2022-07-16 01:09:44.007820,5.16,6.4,33.0

2022-07-16 01:09:44.007820,5.16,6.5,34.0

2022-07-16 01:09:44.007820,5.16,6.5,34.0

2022-07-16 01:09:44.008820,5.16,6.4,34.0

2022-07-16 01:09:44.008820,5.16,6.4,33.0

2022-07-16 01:09:44.008820,5.16,6.8,34.0

2022-07-16 01:09:44.008820,5.16,6.4,33.0

2022-07-16 01:09:44.008820,5.17,6.3,33.0

2022-07-16 01:09:44.138854,5.17,6.5,33.0

2022-07-16 01:09:44.139851,5.16,6.8,34.0

2022-07-16 01:09:44.139851,5.17,6.5,33.0

2022-07-16 01:09:44.139851,5.16,6.4,33.0

2022-07-16 01:09:44.140853,5.16,6.7,33.0

2022-07-16 01:09:44.140853,5.16,6.5,33.0

2022-07-16 01:09:44.140853,5.16,6.4,33.0

2022-07-16 01:09:44.141850,5.17,6.4,33.0

2022-07-16 01:09:44.141850,5.17,6.7,34.0

2022-07-16 01:09:44.281851,5.16,6.4,34.0

2022-07-16 01:09:44.282818,5.16,6.3,33.0

2022-07-16 01:09:44.282818,5.16,6.5,33.0

2022-07-16 01:09:44.282818,5.16,6.6,33.0

2022-07-16 01:09:44.282818,5.16,6.4,33.0

2022-07-16 01:09:44.282818,5.16,6.5,33.0

2022-07-16 01:09:44.283818,5.16,6.8,34.0

2022-07-16 01:09:44.283818,5.16,6.5,34.0

2022-07-16 01:09:44.283818,5.16,6.4,33.0

2022-07-16 01:09:44.283818,5.16,6.6,33.0

2022-07-16 01:09:44.402850,5.16,6.6,34.0

2022-07-16 01:09:44.402850,5.16,6.5,33.0

2022-07-16 01:09:44.402850,5.16,6.4,33.0

2022-07-16 01:09:44.402850,5.17,6.7,34.0

2022-07-16 01:09:44.402850,5.16,6.5,33.0

2022-07-16 01:09:44.403850,5.17,6.4,33.0

2022-07-16 01:09:44.403850,5.16,6.4,33.0

2022-07-16 01:09:44.403850,5.16,6.9,36.0

2022-07-16 01:09:44.406851,5.16,6.4,33.0

2022-07-16 01:09:44.562872,5.17,14.1,72.0

2022-07-16 01:09:44.562872,5.17,14.2,74.0

2022-07-16 01:09:44.563855,5.16,6.5,33.0

2022-07-16 01:09:44.563855,5.17,14.7,75.0

2022-07-16 01:09:44.563855,5.16,14.7,75.0

2022-07-16 01:09:44.563855,5.16,7.0,34.0

2022-07-16 01:09:44.564851,5.16,6.5,34.0

2022-07-16 01:09:44.564851,5.16,6.4,33.0

2022-07-16 01:09:44.564851,5.16,6.4,33.0

2022-07-16 01:09:44.564851,5.16,6.4,33.0

2022-07-16 01:09:44.564851,5.16,6.4,34.0

2022-07-16 01:09:44.691850,5.17,6.4,33.0

2022-07-16 01:09:44.691850,5.16,6.8,34.0

2022-07-16 01:09:44.691850,5.16,6.4,33.0

2022-07-16 01:09:44.692851,5.16,6.4,33.0

