-30,-40,0.0,664,560,462,586
-30,-35,0.0,678,584,488,615
-30,-30,0.0,685,595,505,632
-30,-25,0.0,690,603,516,644
-30,-20,0.0,692,607,526,653
-30,-15,0.0,693,613,539,666
-30,-10,0.0,694,614,547,673
-30,-5,0.0,693,614,553,679
-30,0,0.0,688,615,563,688
-30,5,0.0,686,611,568,691
-30,10,0.0,681,608,573,696
-30,15,0.0,673,602,577,700
-30,20,0.0,667,598,579,702
-30,25,0.0,656,591,579,704
-30,30,0.0,644,579,578,705
-30,35,0.0,630,570,572,704
-30,40,0.0,622,562,568,702
-30,45,0.0,600,543,557,697
-25,-45,0.0,585,530,547,692
-25,-40,0.0,661,560,461,582
-25,-35,0.0,676,583,485,612
-25,-30,0.0,685,595,502,631
-25,-25,0.0,689,603,514,643
-25,-20,0.0,691,609,525,653
-25,-15,0.0,693,614,538,666
-25,-10,0.0,693,614,546,673
-25,-5,0.0,692,616,552,678
-25,0,0.0,688,615,562,687
-25,5,0.0,686,613,567,692
-25,10,0.0,680,610,571,696
-25,15,0.0,672,605,575,701
-25,20,0.0,667,599,578,703
-25,25,0.0,657,591,579,705
-25,30,0.0,644,582,577,705
-25,35,0.0,631,571,573,704
-25,40,0.0,621,562,568,703
-25,45,0.0,600,544,556,698
-20,-45,0.0,586,533,547,694
-20,-40,0.0,0,560,459,582
-20,-35,0.0,674,584,483,613
-20,-30,0.0,682,596,500,631
-20,-25,0.0,687,604,512,644
-20,-20,0.0,689,610,522,653
-20,-15,0.0,692,614,537,667
-20,-10,0.0,691,617,544,673
-20,-5,0.0,691,617,550,679
-20,0,0.0,687,617,559,688
-20,5,0.0,685,615,564,692
-20,10,0.0,679,613,570,697
-20,15,0.0,671,607,574,702
-20,20,0.0,666,603,576,704
-20,25,0.0,656,594,578,705
-20,30,0.0,643,583,576,707
-20,35,0.0,630,573,571,706
-20,40,0.0,620,564,566,705
-20,45,0.0,600,547,555,701
-15,-45,0.0,582,534,545,695
-15,-40,0.0,657,561,458,582
-15,-35,0.0,674,584,483,614
-15,-30,0.0,682,598,500,633
-15,-25,0.0,686,605,511,643
-15,-20,0.0,689,610,521,655
-15,-15,0.0,691,615,535,667
-15,-10,0.0,691,618,542,674
-15,-5,0.0,689,619,549,681
-15,0,0.0,687,617,559,688
-15,5,0.0,684,616,564,692
-15,10,0.0,679,613,569,697
-15,15,0.0,671,606,573,702
-15,20,0.0,666,603,575,705
-15,25,0.0,655,595,576,706
-15,30,0.0,643,586,575,707
-15,35,0.0,630,574,571,707
-15,40,0.0,620,566,567,705
-15,45,0.0,599,548,555,702
-10,-45,0.0,585,537,545,698
-10,-40,0.0,655,561,457,583
-10,-35,0.0,671,585,479,614
-10,-30,0.0,680,599,497,632
-10,-25,0.0,685,607,510,645
-10,-20,0.0,687,612,520,655
-10,-15,0.0,690,617,534,667
-10,-10,0.0,690,619,540,675
-10,-5,0.0,689,620,546,680
-10,0,0.0,686,619,558,689
-10,5,0.0,683,617,562,694
-10,10,0.0,678,615,567,699
-10,15,0.0,671,609,572,703
-10,20,0.0,665,604,575,705
-10,25,0.0,655,598,574,708
-10,30,0.0,642,587,573,709
-10,35,0.0,630,576,570,708
-10,40,0.0,620,569,565,707
-10,45,0.0,599,550,554,703
-5,-45,0.0,582,538,543,698
-5,-40,0.0,654,563,453,584
-5,-35,0.0,670,586,479,615
-5,-30,0.0,678,600,495,633
-5,-25,0.0,683,608,507,645
-5,-20,0.0,686,613,517,656
-5,-15,0.0,688,618,531,669
-5,-10,0.0,689,620,539,676
-5,-5,0.0,687,621,546,681
-5,0,0.0,684,621,556,690
-5,5,0.0,682,620,559,694
-5,10,0.0,677,617,565,700
-5,15,0.0,669,611,570,705
-5,20,0.0,664,606,573,706
-5,25,0.0,654,598,573,709
-5,30,0.0,641,588,572,710
-5,35,0.0,629,578,568,710
-5,40,0.0,618,569,564,708
-5,45,0.0,597,551,552,705
0,-45,0.0,582,541,542,700
0,-40,0.0,653,563,453,585
0,-35,0.0,670,587,478,616
0,-30,0.0,677,599,494,633
0,-25,0.0,682,608,507,646
0,-20,0.0,685,614,518,657
0,-15,0.0,687,620,530,669
0,-10,0.0,687,621,538,676
0,-5,0.0,687,622,545,682
0,0,0.0,684,621,555,691
0,5,0.0,681,621,559,696
0,10,0.0,676,618,564,701
0,15,0.0,668,611,570,705
0,20,0.0,662,607,571,708
0,25,0.0,653,599,572,710
0,30,0.0,640,589,570,711
0,35,0.0,627,579,567,710
0,40,0.0,618,570,562,710
0,45,0.0,596,553,551,705
5,-45,0.0,580,540,540,702
5,-40,0.0,652,565,452,587
5,-35,0.0,668,589,477,617
5,-30,0.0,676,601,493,634
5,-25,0.0,681,611,505,648
5,-20,0.0,684,615,516,658
5,-15,0.0,686,621,530,670
5,-10,0.0,686,623,537,677
5,-5,0.0,685,624,543,683
5,0,0.0,682,624,553,692
5,5,0.0,680,622,558,697
5,10,0.0,675,618,563,702
5,15,0.0,667,612,568,707
5,20,0.0,662,608,569,709
5,25,0.0,651,601,570,711
5,30,0.0,639,591,569,712
5,35,0.0,626,581,565,712
5,40,0.0,616,572,561,711
5,45,0.0,594,554,549,707
10,-45,0.0,579,541,540,702
10,-40,0.0,650,566,449,588
10,-35,0.0,666,590,475,619
10,-30,0.0,674,603,492,637
10,-25,0.0,679,611,505,649
10,-20,0.0,682,616,515,659
10,-15,0.0,684,623,528,672
10,-10,0.0,685,624,536,678
10,-5,0.0,683,624,542,684
10,0,0.0,680,625,551,693
10,5,0.0,678,622,557,698
10,10,0.0,673,619,562,702
10,15,0.0,665,614,566,708
10,20,0.0,660,610,568,710
10,25,0.0,650,601,569,712
10,30,0.0,637,591,567,714
10,35,0.0,624,581,564,713
10,40,0.0,614,573,559,712
10,45,0.0,593,555,547,709
15,-45,0.0,577,541,537,704
15,-40,0.0,650,568,450,591
15,-35,0.0,664,591,474,619
15,-30,0.0,673,605,490,638
15,-25,0.0,678,611,503,650
15,-20,0.0,681,619,513,661
15,-15,0.0,683,624,527,673
15,-10,0.0,683,625,535,680
15,-5,0.0,682,626,540,685
15,0,0.0,679,625,551,695
15,5,0.0,676,623,556,699
15,10,0.0,671,620,561,703
15,15,0.0,664,616,564,708
15,20,0.0,658,610,567,710
15,25,0.0,648,601,568,713
15,30,0.0,635,590,566,714
15,35,0.0,623,581,562,714
15,40,0.0,612,572,557,714
15,45,0.0,591,556,545,709
20,-45,0.0,574,542,534,705
20,-40,0.0,649,569,450,593
20,-35,0.0,664,593,473,622
20,-30,0.0,672,606,491,640
20,-25,0.0,676,614,502,652
20,-20,0.0,679,620,513,663
20,-15,0.0,682,624,527,674
20,-10,0.0,682,625,534,681
20,-5,0.0,681,627,541,686
20,0,0.0,678,626,550,696
20,5,0.0,675,623,555,700
20,10,0.0,670,621,559,705
20,15,0.0,662,615,563,710
20,20,0.0,657,610,565,712
20,25,0.0,646,603,565,714
20,30,0.0,634,592,564,716
20,35,0.0,621,582,559,716
20,40,0.0,610,573,555,714
20,45,0.0,588,555,543,710
25,-45,0.0,572,543,533,705
25,-40,0.0,647,573,449,596
25,-35,0.0,662,594,474,625
25,-30,0.0,670,608,491,642
25,-25,0.0,674,615,501,653
25,-20,0.0,678,621,512,665
25,-15,0.0,680,625,526,676
25,-10,0.0,680,627,534,682
25,-5,0.0,679,627,540,688
25,0,0.0,675,627,548,697
25,5,0.0,673,625,553,701
25,10,0.0,667,623,558,706
25,15,0.0,659,616,563,711
25,20,0.0,654,611,564,713
25,25,0.0,644,602,565,716
25,30,0.0,631,592,562,717
25,35,0.0,617,582,558,716
25,40,0.0,608,573,554,715
25,45,0.0,585,556,540,711
30,-45,0.0,570,541,531,706
30,-40,0.0,646,575,449,599
30,-35,0.0,661,597,473,627
30,-30,0.0,669,610,489,644
30,-25,0.0,674,617,503,656
30,-20,0.0,676,622,513,665
30,-15,0.0,678,627,525,678
30,-10,0.0,678,628,532,685
30,-5,0.0,677,629,538,689
30,0,0.0,673,628,548,699
30,5,0.0,671,625,552,703
30,10,0.0,666,621,557,708
30,15,0.0,658,615,561,712
30,20,0.0,652,610,563,714
30,25,0.0,641,603,563,717
30,30,0.0,628,591,561,718
30,35,0.0,616,582,556,718
30,40,0.0,604,571,552,716
30,45,0.0,582,555,537,712
35,-45,0.0,567,541,528,707
35,-40,0.0,646,576,450,602
35,-35,0.0,660,598,474,629
35,-30,0.0,669,611,490,647
35,-25,0.0,673,617,502,657
35,-20,0.0,675,623,512,667
35,-15,0.0,677,627,525,679
35,-10,0.0,676,630,532,686
35,-5,0.0,675,629,539,691
35,0,0.0,672,628,548,699
35,5,0.0,670,626,552,704
35,10,0.0,663,622,557,708
35,15,0.0,656,616,560,713
35,20,0.0,650,612,561,715
35,25,0.0,640,602,561,718
35,30,0.0,626,591,560,719
35,35,0.0,615,581,556,718
35,40,0.0,602,572,549,717
35,45,0.0,579,554,536,712
40,-45,0.0,565,541,526,708
40,-40,0.0,645,579,450,605
40,-35,0.0,659,600,473,633
40,-30,0.0,667,613,491,649
40,-25,0.0,671,620,503,661
40,-20,0.0,673,624,512,669
40,-15,0.0,675,628,525,681
40,-10,0.0,675,630,532,687
40,-5,0.0,673,630,538,692
40,0,0.0,670,628,547,702
40,5,0.0,667,625,551,706
40,10,0.0,661,622,556,710
40,15,0.0,653,615,559,714
40,20,0.0,647,612,559,717
40,25,0.0,637,601,560,719
40,30,0.0,623,591,558,719
40,35,0.0,609,580,552,719
40,40,0.0,599,571,546,718
40,45,0.0,576,552,533,713
45,-45,0.0,559,540,521,708
45,-40,0.0,645,582,450,610
45,-35,0.0,659,603,475,636
45,-30,0.0,666,615,492,652
45,-25,0.0,670,621,502,662
45,-20,0.0,672,625,513,672
45,-15,0.0,673,630,525,684
45,-10,0.0,673,630,532,689
45,-5,0.0,672,631,537,695
45,0,0.0,668,628,547,703
45,5,0.0,665,627,550,707
45,10,0.0,659,623,555,711
45,15,0.0,651,616,558,716
45,20,0.0,644,611,558,718
45,25,0.0,634,601,559,720
45,30,0.0,620,589,556,720
45,35,0.0,607,578,550,720
45,40,0.0,596,571,544,718
45,45,0.0,571,551,530,713
