-15,-45,0.0,145,547,408,698
-15,-40,0.0,482,493,26,556
-15,-35,0.0,509,535,24,590
-15,-30,0.0,526,555,22,610
-15,-25,0.0,535,568,28,623
-15,-20,0.0,542,576,94,633
-15,-15,0.0,549,587,241,648
-15,-10,0.0,552,592,313,655
-15,-5,0.0,554,595,364,662
-15,0,0.0,557,597,413,673
-15,5,0.0,556,598,419,677
-15,10,0.0,555,597,426,685
-15,15,0.0,550,593,429,690
-15,20,0.0,547,590,430,693
-15,25,0.0,539,585,428,697
-15,30,0.0,525,575,424,699
-15,35,0.0,477,568,422,700
-15,40,0.0,375,561,418,700
-15,45,0.0,164,546,408,698
-10,-45,0.0,125,538,400,695
-10,-40,0.0,489,508,26,571
-10,-35,0.0,514,544,22,602
-10,-30,0.0,528,562,22,620
-10,-25,0.0,536,572,57,632
-10,-20,0.0,542,580,147,642
-10,-15,0.0,548,588,282,654
-10,-10,0.0,550,591,351,661
-10,-5,0.0,552,595,388,667
-10,0,0.0,552,596,419,678
-10,5,0.0,551,595,423,682
-10,10,0.0,549,594,425,687
-10,15,0.0,544,588,424,693
-10,20,0.0,539,585,427,695
-10,25,0.0,531,579,425,699
-10,30,0.0,502,569,423,700
-10,35,0.0,407,561,418,701
-10,40,0.0,279,553,414,700
-10,45,0.0,130,538,402,696
-5,-45,0.0,113,528,392,693
-5,-40,0.0,498,525,29,590
-5,-35,0.0,520,554,21,616
-5,-30,0.0,531,569,39,633
-5,-25,0.0,537,577,127,643
-5,-20,0.0,542,582,238,652
-5,-15,0.0,546,589,343,664
-5,-10,0.0,548,592,382,668
-5,-5,0.0,549,593,408,675
-5,0,0.0,547,593,421,684
-5,5,0.0,546,592,424,687
-5,10,0.0,543,589,426,692
-5,15,0.0,536,583,427,697
-5,20,0.0,531,579,428,699
-5,25,0.0,515,572,425,700
-5,30,0.0,451,561,420,701
-5,35,0.0,295,551,414,700
-5,40,0.0,185,544,409,698
-5,45,0.0,109,527,393,694
0,-45,0.0,106,516,383,690
0,-40,0.0,506,537,31,603
0,-35,0.0,524,561,22,626
0,-30,0.0,533,572,83,640
0,-25,0.0,539,580,199,650
0,-20,0.0,542,584,286,658
0,-15,0.0,545,589,380,669
0,-10,0.0,546,591,407,675
0,-5,0.0,546,591,420,680
0,0,0.0,544,590,425,688
0,5,0.0,542,588,428,692
0,10,0.0,537,583,428,696
0,15,0.0,529,578,429,699
0,20,0.0,521,572,428,701
0,25,0.0,491,563,424,702
0,30,0.0,358,552,417,702
0,35,0.0,192,543,409,700
0,40,0.0,121,533,401,698
0,45,0.0,101,516,385,691
5,-45,0.0,104,503,374,686
5,-40,0.0,511,546,34,612
5,-35,0.0,528,566,31,634
5,-30,0.0,536,576,143,647
5,-25,0.0,540,581,253,656
5,-20,0.0,543,585,334,664
5,-15,0.0,545,590,399,675
5,-10,0.0,545,589,419,680
5,-5,0.0,544,589,424,684
5,0,0.0,541,587,430,692
5,5,0.0,538,585,431,695
5,10,0.0,533,580,432,698
5,15,0.0,523,573,430,702
5,20,0.0,511,567,428,703
5,25,0.0,459,558,424,703
5,30,0.0,268,545,415,702
5,35,0.0,141,535,406,700
5,40,0.0,101,526,397,697
5,45,0.0,98,507,378,688
10,-45,0.0,101,491,363,681
10,-40,0.0,522,557,39,629
10,-35,0.0,534,572,113,647
10,-30,0.0,539,581,250,659
10,-25,0.0,543,584,335,667
10,-20,0.0,544,587,393,674
10,-15,0.0,544,588,423,683
10,-10,0.0,543,588,429,688
10,-5,0.0,542,587,432,692
10,0,0.0,537,583,436,698
10,5,0.0,533,579,437,701
10,10,0.0,525,573,436,703
10,15,0.0,509,564,433,705
10,20,0.0,476,557,430,705
10,25,0.0,357,548,422,704
10,30,0.0,147,535,412,701
10,35,0.0,94,522,400,697
10,40,0.0,89,512,391,693
10,45,0.0,95,488,366,682
15,-45,0.0,98,470,347,673
15,-40,0.0,526,564,45,636
15,-35,0.0,538,577,187,654
15,-30,0.0,543,582,309,665
15,-25,0.0,545,586,371,672
15,-20,0.0,546,587,413,680
15,-15,0.0,544,587,433,687
15,-10,0.0,542,586,437,692
15,-5,0.0,541,585,439,696
15,0,0.0,534,578,441,701
15,5,0.0,530,575,441,703
15,10,0.0,521,568,439,705
15,15,0.0,492,558,434,707
15,20,0.0,442,552,430,707
15,25,0.0,262,540,421,705
15,30,0.0,104,527,409,701
15,35,0.0,88,515,396,696
15,40,0.0,95,504,385,691
15,45,0.0,94,477,358,678
20,-45,0.0,97,456,335,667
20,-40,0.0,532,569,80,645
20,-35,0.0,542,579,259,661
20,-30,0.0,545,585,361,672
20,-25,0.0,546,587,410,679
20,-20,0.0,546,588,430,685
20,-15,0.0,545,586,440,693
20,-10,0.0,542,583,444,697
20,-5,0.0,539,582,445,700
20,0,0.0,532,573,446,705
20,5,0.0,527,570,445,707
20,10,0.0,512,562,442,707
20,15,0.0,460,552,436,708
20,20,0.0,365,544,430,708
20,25,0.0,155,532,421,704
20,30,0.0,88,517,406,699
20,35,0.0,99,503,392,694
20,40,0.0,104,489,377,686
20,45,0.0,94,461,346,671
25,-45,0.0,97,441,321,658
25,-40,0.0,536,576,193,656
25,-35,0.0,545,584,341,671
25,-30,0.0,548,587,413,680
25,-25,0.0,549,588,436,687
25,-20,0.0,548,587,443,692
25,-15,0.0,545,583,450,699
25,-10,0.0,542,580,452,702
25,-5,0.0,539,578,453,705
25,0,0.0,529,569,452,708
25,5,0.0,521,564,450,709
25,10,0.0,500,555,446,710
25,15,0.0,400,544,437,709
25,20,0.0,265,536,432,707
25,25,0.0,96,524,420,704
25,30,0.0,103,507,403,698
25,35,0.0,117,491,387,690
25,40,0.0,107,477,371,683
25,45,0.0,91,444,333,662
30,-45,0.0,94,423,305,648
30,-40,0.0,545,580,277,664
30,-35,0.0,552,587,391,677
30,-30,0.0,553,588,437,685
30,-25,0.0,552,588,447,692
30,-20,0.0,551,586,452,697
30,-15,0.0,546,583,457,703
30,-10,0.0,542,579,459,706
30,-5,0.0,538,574,460,708
30,0,0.0,527,565,457,711
30,5,0.0,516,559,456,712
30,10,0.0,475,548,450,712
30,15,0.0,333,536,441,710
30,20,0.0,184,528,433,708
30,25,0.0,100,515,420,703
30,30,0.0,142,498,401,695
30,35,0.0,131,478,382,686
30,40,0.0,104,463,364,677
30,45,0.0,91,429,320,654
35,-45,0.0,93,404,285,636
35,-40,0.0,551,584,340,670
35,-35,0.0,557,588,430,682
35,-30,0.0,557,588,452,691
35,-25,0.0,555,588,459,697
35,-20,0.0,553,584,464,701
35,-15,0.0,547,579,466,706
35,-10,0.0,543,575,467,710
35,-5,0.0,537,571,466,712
35,0,0.0,524,560,462,713
35,5,0.0,507,553,459,714
35,10,0.0,451,543,454,713
35,15,0.0,285,531,443,710
35,20,0.0,155,522,434,707
35,25,0.0,141,507,420,701
35,30,0.0,175,489,401,693
35,35,0.0,135,468,376,682
35,40,0.0,102,452,357,671
35,45,0.0,89,415,307,646
40,-45,0.0,92,390,273,625
40,-40,0.0,560,588,407,677
40,-35,0.0,564,590,458,690
40,-30,0.0,562,588,466,697
40,-25,0.0,559,586,472,702
40,-20,0.0,556,582,474,706
40,-15,0.0,549,576,476,710
40,-10,0.0,544,571,476,713
40,-5,0.0,537,565,474,714
40,0,0.0,521,554,469,715
40,5,0.0,501,548,466,715
40,10,0.0,423,536,459,713
40,15,0.0,263,523,446,710
40,20,0.0,203,514,437,707
40,25,0.0,220,497,422,700
40,30,0.0,209,476,397,688
40,35,0.0,145,454,372,675
40,40,0.0,103,436,347,664
40,45,0.0,87,397,291,633
45,-45,0.0,89,366,250,606
45,-40,0.0,566,590,437,682
45,-35,0.0,569,589,470,693
45,-30,0.0,567,588,475,700
45,-25,0.0,563,584,481,704
45,-20,0.0,559,581,482,709
45,-15,0.0,551,573,484,712
45,-10,0.0,545,568,483,715
45,-5,0.0,539,562,481,716
45,0,0.0,519,549,476,716
45,5,0.0,497,543,472,716
45,10,0.0,421,531,463,714
45,15,0.0,293,516,450,709
45,20,0.0,262,507,439,705
45,25,0.0,269,489,422,697
45,30,0.0,226,467,395,685
45,35,0.0,158,445,368,672
45,40,0.0,102,424,338,656
45,45,0.0,85,385,282,624
